latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
24.98793,81.57861,341.37,0.4,0.37,2025-04-28,749,N,VIIRS,l,2,316.1,3.24,D,0
24.99074,81.57409,349.67,0.4,0.37,2025-04-28,749,N,VIIRS,n,2,318.13,6.54,D,0
24.9913,81.57803,341.81,0.4,0.37,2025-04-28,749,N,VIIRS,l,2,316.65,3.24,D,0
24.99522,81.58138,346.31,0.4,0.37,2025-04-28,749,N,VIIRS,l,2,317.2,5.47,D,0
24.99859,81.5808,346.33,0.4,0.37,2025-04-28,749,N,VIIRS,n,2,315.43,5.47,D,0
25.00178,79.42937,367.0,0.39,0.36,2025-04-28,749,N,VIIRS,h,2,323.33,32.28,D,0
25.08429,81.01991,355.3,0.39,0.36,2025-04-28,749,N,VIIRS,n,2,317.87,5.14,D,0
25.08485,81.02377,341.53,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,314.85,5.14,D,0
25.08706,81.0155,355.89,0.39,0.36,2025-04-28,749,N,VIIRS,n,2,315.52,7.55,D,0
25.08762,81.01933,343.75,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,318.17,5.14,D,0
25.08963,79.86253,355.34,0.38,0.36,2025-04-28,749,N,VIIRS,n,2,321.62,14.71,D,0
25.10317,81.73302,345.45,0.4,0.37,2025-04-28,749,N,VIIRS,l,2,316.07,9.45,D,0
25.176,80.70538,344.26,0.39,0.36,2025-04-28,749,N,VIIRS,n,2,313.11,4.02,D,0
25.17656,80.70921,340.25,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,313.15,4.02,D,0
25.1855,80.95073,356.56,0.39,0.36,2025-04-28,749,N,VIIRS,n,2,317.17,6.51,D,0
25.18884,80.95017,342.73,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,314.69,4.56,D,0
25.4299,79.4585,356.37,0.39,0.36,2025-04-28,749,N,VIIRS,n,2,322.04,12.32,D,0
25.4615,81.36159,339.88,0.4,0.37,2025-04-28,749,N,VIIRS,l,2,313.31,4.18,D,0
25.50073,82.11055,340.61,0.41,0.37,2025-04-28,749,N,VIIRS,l,2,311.2,3.9,D,0
25.56628,82.75842,337.13,0.43,0.38,2025-04-28,749,N,VIIRS,l,2,308.84,3.16,D,0
25.56629,82.75758,339.86,0.43,0.38,2025-04-28,749,N,VIIRS,n,2,309.71,2.91,D,0
25.58142,78.95885,354.88,0.39,0.36,2025-04-28,749,N,VIIRS,n,2,324.22,28.94,D,0
25.58768,78.93372,345.88,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,319.34,11.61,D,0
25.60201,82.30973,338.45,0.42,0.38,2025-04-28,749,N,VIIRS,l,2,310.65,2.93,D,0
25.67315,79.04053,355.81,0.39,0.36,2025-04-28,749,N,VIIRS,n,2,321.16,11.28,D,0
25.70228,80.15166,342.93,0.38,0.36,2025-04-28,749,N,VIIRS,l,2,316.54,1.2,D,0
25.70558,80.15105,348.17,0.38,0.36,2025-04-28,749,N,VIIRS,n,2,315.12,2.16,D,0
25.7333,80.84316,339.33,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,312.81,4.84,D,0
25.77392,82.91341,338.44,0.44,0.39,2025-04-28,749,N,VIIRS,n,2,307.53,2.86,D,0
25.77451,82.91782,341.29,0.44,0.39,2025-04-28,749,N,VIIRS,n,2,308.67,5.2,D,0
25.77686,82.93549,337.86,0.44,0.39,2025-04-28,749,N,VIIRS,n,2,306.26,3.49,D,0
25.78615,81.75581,339.15,0.41,0.37,2025-04-28,749,N,VIIRS,l,2,311.15,3.04,D,0
25.79686,80.05972,350.76,0.38,0.36,2025-04-28,749,N,VIIRS,n,2,318.47,41.38,D,0
25.81713,82.7551,339.21,0.44,0.38,2025-04-28,749,N,VIIRS,l,2,309.38,2.7,D,0
25.82883,82.98248,341.36,0.45,0.39,2025-04-28,749,N,VIIRS,n,2,306.47,2.65,D,0
25.91015,82.88982,339.08,0.44,0.39,2025-04-28,749,N,VIIRS,n,2,304.66,2.83,D,0
25.91059,82.88789,336.73,0.44,0.39,2025-04-28,749,N,VIIRS,n,2,305.27,2.79,D,0
25.9137,82.88925,334.16,0.44,0.39,2025-04-28,749,N,VIIRS,l,2,304.31,2.16,D,0
25.9161,82.68752,339.24,0.44,0.38,2025-04-28,749,N,VIIRS,n,2,308.81,4.88,D,0
25.9248,81.65384,337.82,0.4,0.37,2025-04-28,749,N,VIIRS,l,2,309.71,3.26,D,0
25.92853,83.03233,335.35,0.45,0.39,2025-04-28,749,N,VIIRS,l,2,306.42,2.47,D,0
25.93356,82.95863,342.07,0.45,0.39,2025-04-28,749,N,VIIRS,n,2,305.36,2.93,D,0
25.93414,82.96307,335.83,0.45,0.39,2025-04-28,749,N,VIIRS,n,2,305.05,2.93,D,0
25.93472,82.96754,338.32,0.45,0.39,2025-04-28,749,N,VIIRS,n,2,305.9,4.18,D,0
25.93856,83.0537,337.3,0.45,0.39,2025-04-28,749,N,VIIRS,n,2,304.69,1.82,D,0
25.96259,82.23153,354.75,0.42,0.38,2025-04-28,749,N,VIIRS,n,2,312.22,12.66,D,0
26.0763,79.10651,352.31,0.39,0.36,2025-04-28,749,N,VIIRS,n,2,318.86,17.9,D,0
26.08356,81.74354,337.9,0.41,0.37,2025-04-28,749,N,VIIRS,l,2,311.14,2.32,D,0
26.10694,82.13544,338.27,0.42,0.38,2025-04-28,749,N,VIIRS,l,2,308.42,2.52,D,0
26.12161,82.53196,335.42,0.43,0.38,2025-04-28,749,N,VIIRS,l,2,306.58,2.56,D,0
26.12897,81.6693,336.68,0.41,0.37,2025-04-28,749,N,VIIRS,l,2,310.8,2.85,D,0
26.14046,80.41435,348.18,0.39,0.36,2025-04-28,749,N,VIIRS,n,2,312.68,5.2,D,0
26.18544,81.57317,338.43,0.4,0.37,2025-04-28,749,N,VIIRS,l,2,312.41,5.21,D,0
26.21821,81.55927,339.06,0.4,0.37,2025-04-28,749,N,VIIRS,l,2,313.17,3.25,D,0
26.2403,81.64249,339.75,0.41,0.37,2025-04-28,749,N,VIIRS,l,2,311.11,3.38,D,0
26.24087,81.64655,340.4,0.41,0.37,2025-04-28,749,N,VIIRS,l,2,311.62,4.02,D,0
26.25613,81.60658,342.53,0.41,0.37,2025-04-28,749,N,VIIRS,l,2,314.12,5.32,D,0
26.26009,81.61005,337.9,0.41,0.37,2025-04-28,749,N,VIIRS,l,2,312.06,5.55,D,0
26.26406,81.61351,343.0,0.41,0.37,2025-04-28,749,N,VIIRS,n,2,312.78,4.94,D,0
26.27948,81.54976,344.31,0.4,0.37,2025-04-28,749,N,VIIRS,n,2,311.03,4.48,D,0
26.2801,80.81476,343.45,0.39,0.36,2025-04-28,749,N,VIIRS,n,2,311.09,2.59,D,0
26.28251,80.6666,339.74,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,313.99,2.43,D,0
26.28504,81.64004,337.38,0.41,0.37,2025-04-28,749,N,VIIRS,l,2,311.15,3.56,D,0
26.31107,81.67722,337.51,0.41,0.37,2025-04-28,749,N,VIIRS,l,2,310.13,1.32,D,0
26.38323,80.50102,344.15,0.39,0.36,2025-04-28,749,N,VIIRS,n,2,314.0,6.0,D,0
26.3838,80.50489,341.01,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,314.81,4.2,D,0
26.408,82.93324,338.33,0.45,0.39,2025-04-28,749,N,VIIRS,n,2,305.37,2.25,D,0
26.41137,81.1787,350.07,0.4,0.37,2025-04-28,749,N,VIIRS,n,2,312.52,6.25,D,0
26.41157,82.93267,337.22,0.45,0.39,2025-04-28,749,N,VIIRS,n,2,303.16,2.25,D,0
26.42671,80.9411,339.89,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,313.1,3.35,D,0
26.42727,80.94503,337.95,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,312.71,3.19,D,0
26.43559,81.22745,339.02,0.4,0.37,2025-04-28,749,N,VIIRS,l,2,312.33,2.3,D,0
26.43588,80.40027,339.43,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,313.45,3.66,D,0
26.46845,81.30762,349.66,0.4,0.37,2025-04-28,749,N,VIIRS,n,2,313.56,11.88,D,0
26.48075,81.51991,343.4,0.4,0.37,2025-04-28,749,N,VIIRS,n,2,310.26,3.2,D,0
26.48919,80.94614,344.74,0.39,0.36,2025-04-28,749,N,VIIRS,n,2,312.19,3.27,D,0
26.49791,82.96701,337.62,0.45,0.39,2025-04-28,749,N,VIIRS,n,2,304.91,4.36,D,0
26.49821,81.59589,340.21,0.41,0.37,2025-04-28,749,N,VIIRS,n,2,309.56,2.3,D,0
26.49849,82.97155,345.5,0.45,0.39,2025-04-28,749,N,VIIRS,n,2,307.74,4.36,D,0
26.49908,82.97608,341.78,0.45,0.39,2025-04-28,749,N,VIIRS,n,2,304.09,5.07,D,0
26.50149,82.96644,340.3,0.45,0.39,2025-04-28,749,N,VIIRS,n,2,307.18,4.36,D,0
26.50207,82.97097,352.98,0.45,0.39,2025-04-28,749,N,VIIRS,n,2,307.48,4.36,D,0
26.50506,82.96587,340.8,0.45,0.39,2025-04-28,749,N,VIIRS,n,2,305.77,5.53,D,0
26.51773,80.6562,339.74,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,311.05,4.16,D,0
26.5183,80.6601,349.6,0.39,0.36,2025-04-28,749,N,VIIRS,n,2,313.21,4.16,D,0
26.52717,82.91157,345.45,0.45,0.39,2025-04-28,749,N,VIIRS,n,2,305.45,8.28,D,0
26.52802,80.58644,341.02,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,312.4,2.62,D,0
26.53134,80.58585,340.46,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,314.46,2.62,D,0
26.53191,80.58973,341.99,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,314.89,4.89,D,0
26.53503,81.53545,343.37,0.41,0.37,2025-04-28,749,N,VIIRS,n,2,312.07,3.54,D,0
26.53954,81.49316,355.65,0.4,0.37,2025-04-28,749,N,VIIRS,n,2,311.6,11.27,D,0
26.5401,81.49722,354.78,0.4,0.37,2025-04-28,749,N,VIIRS,n,2,313.11,11.68,D,0
26.54293,81.49259,355.41,0.4,0.37,2025-04-28,749,N,VIIRS,n,2,310.97,10.1,D,0
26.5435,81.49664,367.0,0.4,0.37,2025-04-28,749,N,VIIRS,h,2,313.07,8.65,D,0
26.54406,81.50068,349.73,0.4,0.37,2025-04-28,749,N,VIIRS,n,2,312.67,8.65,D,0
26.54463,81.50473,338.14,0.4,0.37,2025-04-28,749,N,VIIRS,l,2,310.8,2.96,D,0
26.56375,80.3735,341.68,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,314.78,4.17,D,0
26.56711,81.41806,335.75,0.4,0.37,2025-04-28,749,N,VIIRS,l,2,308.66,11.36,D,0
26.56763,80.78753,345.63,0.39,0.36,2025-04-28,749,N,VIIRS,n,2,314.36,4.91,D,0
26.56992,81.41344,338.59,0.4,0.37,2025-04-28,749,N,VIIRS,n,2,307.69,1.89,D,0
26.57049,81.41747,345.97,0.4,0.37,2025-04-28,749,N,VIIRS,n,2,313.21,11.36,D,0
26.57097,80.78693,348.82,0.39,0.36,2025-04-28,749,N,VIIRS,n,2,309.33,6.65,D,0
26.57123,81.4178,351.11,0.4,0.37,2025-04-28,749,N,VIIRS,n,2,313.09,16.22,D,0
26.57154,80.79085,341.25,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,312.4,5.82,D,0
26.58981,83.01426,339.97,0.45,0.39,2025-04-28,749,N,VIIRS,n,2,301.94,3.44,D,0
26.61185,81.48532,338.99,0.4,0.37,2025-04-28,749,N,VIIRS,l,2,310.39,2.7,D,0
26.6418,79.47702,342.11,0.38,0.36,2025-04-28,749,N,VIIRS,l,2,313.17,7.53,D,2
26.74873,82.25457,335.98,0.43,0.38,2025-04-28,749,N,VIIRS,n,2,302.79,1.69,D,0
27.15638,81.76965,341.4,0.41,0.37,2025-04-28,749,N,VIIRS,n,2,306.42,2.26,D,0
27.16433,80.11281,353.37,0.39,0.36,2025-04-28,749,N,VIIRS,n,2,315.0,12.81,D,0
27.18152,81.42699,340.54,0.41,0.37,2025-04-28,749,N,VIIRS,n,2,307.13,2.61,D,0
27.19279,81.38316,340.49,0.41,0.37,2025-04-28,749,N,VIIRS,n,2,306.17,4.23,D,0
27.29406,80.07279,338.53,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,309.75,1.25,D,0
27.38246,81.59683,335.76,0.41,0.37,2025-04-28,749,N,VIIRS,n,2,303.46,2.13,D,0
27.3957,81.21578,339.66,0.4,0.37,2025-04-28,749,N,VIIRS,n,2,305.0,4.04,D,0
27.40168,81.38206,351.37,0.41,0.37,2025-04-28,749,N,VIIRS,n,2,308.89,10.42,D,0
27.4536,80.40011,332.57,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,307.18,1.04,D,0
27.47428,80.21542,337.51,0.39,0.36,2025-04-28,749,N,VIIRS,n,2,309.04,1.91,D,0
27.50817,80.24209,345.34,0.39,0.36,2025-04-28,749,N,VIIRS,n,2,308.68,2.8,D,0
27.53606,81.32161,339.19,0.41,0.37,2025-04-28,749,N,VIIRS,n,2,306.39,2.86,D,0
27.53662,81.32571,340.77,0.41,0.37,2025-04-28,749,N,VIIRS,n,2,308.41,2.86,D,0
27.53946,81.32101,337.61,0.41,0.37,2025-04-28,749,N,VIIRS,n,2,307.4,2.86,D,0
27.54285,81.32043,346.06,0.41,0.37,2025-04-28,749,N,VIIRS,n,2,307.57,3.56,D,0
27.54342,81.32453,340.59,0.41,0.37,2025-04-28,749,N,VIIRS,n,2,307.35,3.56,D,0
27.54625,81.31983,338.26,0.41,0.37,2025-04-28,749,N,VIIRS,n,2,306.42,3.56,D,0
27.55282,81.82185,353.23,0.42,0.38,2025-04-28,749,N,VIIRS,n,2,304.46,12.39,D,0
27.55345,81.12208,339.07,0.4,0.37,2025-04-28,749,N,VIIRS,n,2,305.27,2.9,D,0
27.55465,81.18016,337.11,0.4,0.37,2025-04-28,749,N,VIIRS,n,2,304.26,1.69,D,0
27.55569,81.81703,343.03,0.42,0.38,2025-04-28,749,N,VIIRS,n,2,302.51,4.87,D,0
27.55769,81.55014,334.46,0.41,0.37,2025-04-28,749,N,VIIRS,n,2,304.25,2.87,D,0
27.55972,81.82069,343.64,0.42,0.38,2025-04-28,749,N,VIIRS,n,2,304.43,4.73,D,0
27.5603,81.55019,331.97,0.41,0.37,2025-04-28,749,N,VIIRS,n,2,301.56,1.9,D,0
27.5603,81.82493,356.46,0.42,0.38,2025-04-28,749,N,VIIRS,n,2,305.52,4.73,D,0
27.56317,81.8201,338.86,0.42,0.38,2025-04-28,749,N,VIIRS,n,2,302.13,4.73,D,0
27.58323,81.76035,351.69,0.42,0.37,2025-04-28,749,N,VIIRS,n,2,310.1,36.39,D,0
27.58381,81.76459,339.37,0.42,0.38,2025-04-28,749,N,VIIRS,n,2,302.28,6.53,D,0
27.58668,81.75977,336.6,0.42,0.37,2025-04-28,749,N,VIIRS,n,2,300.78,5.7,D,0
27.62582,81.85361,332.99,0.42,0.38,2025-04-28,749,N,VIIRS,n,2,298.68,3.2,D,0
27.63152,81.05538,330.75,0.4,0.37,2025-04-28,749,N,VIIRS,l,2,304.6,1.18,D,0
27.64365,80.10456,333.16,0.39,0.36,2025-04-28,749,N,VIIRS,l,2,307.13,0.52,D,0
27.64462,81.19895,331.07,0.4,0.37,2025-04-28,749,N,VIIRS,l,2,302.18,1.27,D,0
27.67818,81.74477,341.06,0.42,0.38,2025-04-28,749,N,VIIRS,n,2,301.91,4.11,D,0
27.68565,81.74783,332.08,0.42,0.38,2025-04-28,749,N,VIIRS,l,2,303.06,2.17,D,0
27.7155,80.20386,339.68,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,307.36,2.15,D,0
27.71665,80.2117,338.51,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,309.17,2.94,D,0
27.7414,80.07849,339.64,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,310.95,5.78,D,0
27.74197,80.0824,337.57,0.39,0.36,2025-04-28,750,N,VIIRS,l,2,308.65,5.44,D,0
27.76635,80.08589,345.25,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,313.42,4.29,D,0
27.8444,78.95201,349.6,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,310.2,12.13,D,0
27.87681,80.12575,341.88,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,308.78,4.07,D,0
27.8833,80.10037,336.82,0.39,0.36,2025-04-28,750,N,VIIRS,l,2,310.99,2.46,D,0
27.91792,78.87735,349.16,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,312.51,5.55,D,0
27.93027,80.0074,341.14,0.39,0.36,2025-04-28,750,N,VIIRS,l,2,312.24,4.44,D,0
27.94392,79.82412,343.06,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,310.9,5.68,D,0
27.94526,80.10922,337.22,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,305.83,1.8,D,0
27.95438,80.2651,340.68,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,306.83,3.49,D,0
27.96032,80.35319,339.55,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,306.18,3.74,D,0
27.96085,80.02986,334.51,0.39,0.36,2025-04-28,750,N,VIIRS,l,2,309.0,2.24,D,0
27.98073,80.02605,336.8,0.39,0.36,2025-04-28,750,N,VIIRS,l,2,309.02,4.02,D,0
27.98131,80.02997,345.16,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,309.97,3.98,D,0
27.98404,80.02543,349.09,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,310.43,4.02,D,0
27.98462,80.02935,340.71,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,308.48,3.98,D,0
27.99869,81.55064,344.52,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,301.28,4.31,D,0
28.01686,80.02407,341.4,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,310.63,4.73,D,0
28.02018,80.02345,337.14,0.39,0.36,2025-04-28,750,N,VIIRS,l,2,310.0,2.4,D,0
28.02733,81.12443,336.48,0.4,0.37,2025-04-28,750,N,VIIRS,n,2,302.82,1.53,D,0
28.03621,80.69086,332.19,0.4,0.37,2025-04-28,750,N,VIIRS,l,2,304.31,0.88,D,0
28.05693,81.43743,341.3,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,305.48,4.92,D,0
28.06035,81.43684,334.0,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,303.63,3.85,D,0
28.1357,80.21248,334.06,0.39,0.36,2025-04-28,750,N,VIIRS,l,2,309.01,3.6,D,0
28.16477,79.69894,351.65,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,312.3,9.42,D,0
28.16808,79.69831,347.02,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,313.13,5.45,D,0
28.20473,80.71972,330.02,0.4,0.37,2025-04-28,750,N,VIIRS,l,2,303.71,1.16,D,0
28.22736,80.83183,338.83,0.4,0.37,2025-04-28,750,N,VIIRS,n,2,303.85,4.72,D,0
28.24722,80.14308,331.51,0.39,0.36,2025-04-28,750,N,VIIRS,l,2,302.62,0.99,D,0
28.30528,80.64377,337.16,0.4,0.37,2025-04-28,750,N,VIIRS,n,2,303.28,2.15,D,0
28.32977,80.59803,347.79,0.4,0.37,2025-04-28,750,N,VIIRS,n,2,302.94,4.16,D,0
28.33034,80.60205,332.05,0.4,0.37,2025-04-28,750,N,VIIRS,n,2,301.23,1.86,D,0
28.3372,80.65038,330.1,0.4,0.37,2025-04-28,750,N,VIIRS,l,2,302.61,0.89,D,0
28.3427,80.4722,331.81,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,302.98,2.1,D,0
28.34666,80.86481,330.93,0.4,0.37,2025-04-28,750,N,VIIRS,l,2,302.49,1.18,D,0
28.3475,80.55357,344.63,0.39,0.37,2025-04-28,750,N,VIIRS,n,2,307.53,13.04,D,0
28.3539,80.62255,330.42,0.4,0.37,2025-04-28,750,N,VIIRS,l,2,301.9,2.27,D,0
28.35652,81.38815,340.09,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,302.9,6.05,D,0
28.37572,79.9776,347.08,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,304.07,4.56,D,0
28.3763,79.98154,330.35,0.39,0.36,2025-04-28,750,N,VIIRS,l,2,304.29,3.31,D,0
28.37875,81.37134,347.39,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,302.04,7.77,D,0
28.37933,81.37553,337.48,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,300.88,8.03,D,0
28.38049,81.38393,356.71,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,306.09,14.13,D,0
28.38107,81.38814,348.84,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,303.33,14.13,D,0
28.38218,81.37074,334.42,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,302.92,10.21,D,0
28.38275,81.37494,338.58,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,301.43,11.12,D,0
28.38334,81.37914,330.9,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,297.2,11.12,D,0
28.38391,81.38334,352.07,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,298.36,10.89,D,0
28.38434,80.86222,330.16,0.4,0.37,2025-04-28,750,N,VIIRS,l,2,300.29,1.13,D,0
28.3856,81.37014,338.08,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,300.77,10.21,D,0
28.39018,81.37794,331.9,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,296.48,2.21,D,0
28.40637,81.37556,355.3,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,302.99,15.28,D,0
28.42958,81.16192,338.72,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,302.87,5.82,D,0
28.45656,81.33238,337.14,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,300.78,2.22,D,0
28.47207,80.91417,333.67,0.4,0.37,2025-04-28,750,N,VIIRS,l,2,306.77,1.83,D,0
28.47237,80.47766,331.41,0.39,0.36,2025-04-28,750,N,VIIRS,l,2,303.67,1.01,D,0
28.47545,80.91357,334.05,0.4,0.37,2025-04-28,750,N,VIIRS,l,2,306.05,1.83,D,0
28.48757,81.1524,335.53,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,304.37,1.54,D,0
28.51417,80.69761,336.41,0.4,0.37,2025-04-28,750,N,VIIRS,n,2,300.49,2.65,D,0
28.53077,80.9373,338.1,0.4,0.37,2025-04-28,750,N,VIIRS,n,2,305.71,2.05,D,0
28.53559,81.04625,336.65,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,306.26,3.08,D,0
28.5384,81.04151,333.8,0.41,0.37,2025-04-28,750,N,VIIRS,l,2,306.02,1.53,D,0
28.53898,81.04565,331.24,0.41,0.37,2025-04-28,750,N,VIIRS,l,2,305.73,1.53,D,0
28.53899,80.31023,335.1,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,302.17,3.48,D,0
28.54002,80.29366,347.62,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,302.72,4.85,D,0
28.54335,80.29303,339.54,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,300.82,4.85,D,0
28.54368,80.15406,332.59,0.39,0.36,2025-04-28,750,N,VIIRS,l,2,306.78,1.55,D,0
28.54373,80.93078,335.26,0.4,0.37,2025-04-28,750,N,VIIRS,n,2,304.6,2.35,D,0
28.60132,81.06965,336.02,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,304.82,1.51,D,0
28.60382,80.8874,343.17,0.4,0.37,2025-04-28,750,N,VIIRS,n,2,302.98,4.04,D,0
28.6072,80.8868,343.96,0.4,0.37,2025-04-28,750,N,VIIRS,n,2,300.98,4.04,D,0
28.61295,78.9907,331.94,0.38,0.36,2025-04-28,750,N,VIIRS,l,2,306.09,1.12,D,0
28.62249,79.49981,341.66,0.38,0.36,2025-04-28,750,N,VIIRS,n,2,309.28,4.62,D,0
28.62819,81.56627,336.18,0.42,0.38,2025-04-28,750,N,VIIRS,n,2,298.3,4.15,D,0
28.62873,81.57028,349.99,0.42,0.38,2025-04-28,750,N,VIIRS,n,2,300.9,4.15,D,0
28.63375,81.58134,344.73,0.42,0.38,2025-04-28,750,N,VIIRS,n,2,300.98,5.94,D,0
28.63637,80.11676,333.4,0.39,0.36,2025-04-28,750,N,VIIRS,l,2,305.16,1.99,D,0
28.64163,80.7303,336.22,0.4,0.37,2025-04-28,750,N,VIIRS,n,2,304.78,3.92,D,0
28.64256,80.84261,332.57,0.4,0.37,2025-04-28,750,N,VIIRS,l,2,303.8,2.2,D,0
28.64314,80.84671,338.87,0.4,0.37,2025-04-28,750,N,VIIRS,n,2,302.72,4.32,D,0
28.645,80.72969,347.33,0.4,0.37,2025-04-28,750,N,VIIRS,n,2,306.61,3.92,D,0
28.67823,79.69082,336.87,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,306.69,1.61,D,0
28.6799,80.75685,337.4,0.4,0.37,2025-04-28,750,N,VIIRS,n,2,306.29,2.9,D,0
28.68327,80.75624,339.48,0.4,0.37,2025-04-28,750,N,VIIRS,n,2,306.14,2.9,D,0
28.68607,80.75155,340.19,0.4,0.37,2025-04-28,750,N,VIIRS,n,2,307.86,7.86,D,0
28.68664,80.75564,334.98,0.4,0.37,2025-04-28,750,N,VIIRS,l,2,306.19,6.74,D,0
28.68884,81.07181,332.79,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,302.05,1.47,D,0
28.70909,81.22012,330.34,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,299.68,3.56,D,0
28.71832,81.10889,343.83,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,301.14,3.47,D,0
28.72012,80.25669,334.44,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,302.57,2.14,D,0
28.73995,80.46725,337.29,0.39,0.37,2025-04-28,750,N,VIIRS,n,2,303.62,3.7,D,0
28.74006,81.39787,338.13,0.42,0.37,2025-04-28,750,N,VIIRS,n,2,300.13,2.13,D,0
28.7433,80.46662,343.13,0.39,0.37,2025-04-28,750,N,VIIRS,n,2,305.24,3.7,D,0
28.74687,81.44854,337.03,0.42,0.37,2025-04-28,750,N,VIIRS,n,2,301.57,3.23,D,0
28.75148,81.35221,333.83,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,300.17,3.34,D,0
28.75492,81.35172,335.59,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,299.9,1.86,D,0
28.759,80.4803,353.13,0.4,0.37,2025-04-28,750,N,VIIRS,n,2,307.13,8.44,D,0
28.76792,80.98933,331.13,0.41,0.37,2025-04-28,750,N,VIIRS,n,2,301.99,2.11,D,0
28.77557,79.75352,345.99,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,308.03,3.09,D,0
28.77615,79.75745,339.53,0.39,0.36,2025-04-28,750,N,VIIRS,l,2,309.95,3.09,D,0
28.77669,80.43566,337.82,0.39,0.37,2025-04-28,750,N,VIIRS,n,2,304.48,2.4,D,0
28.7783,79.74895,337.81,0.39,0.36,2025-04-28,750,N,VIIRS,l,2,309.12,6.86,D,0
28.77842,80.44775,331.99,0.39,0.37,2025-04-28,750,N,VIIRS,l,2,303.7,1.77,D,0
28.77888,79.75289,350.87,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,310.07,12.26,D,0
28.77946,79.75683,354.04,0.39,0.36,2025-04-28,750,N,VIIRS,n,2,308.03,12.26,D,0
28.78005,79.76077,335.68,0.39,0.36,2025-04-28,750,N,VIIRS,l,2,308.21,3.92,D,0
28.79474,81.25804,331.03,0.41,0.37,2025-04-28,750,N,VIIRS,l,2,302.41,2.63,D,0
